movieId,title,imdbId,tmdbId,genre,original_language,popularity,release_date,vote_average,vote_count,genre_1,genre_2,genre_3,genre_4,genre_5,release_year,release_month,release_day,movie_avg_rating,movie_rating_stddev,movie_rating_count
5882,Treasure Planet (2002),0133240,9016,"Adventure,Animation,Family,Fantasy,Science Fiction",en,53.853,2002-11-26,7.5,3395,Adventure,Animation,Family,Fantasy,Science Fiction,2002,11,26,3.5625,0.9038607667745546,8
5888,Brother (Brat) (1997),0118767,20992,"Drama,Crime,Action",ru,7.355,1997-12-12,7.6,284,Drama,Crime,Action,None,None,1997,12,12,5.0,0.0,1
5891,I Spit on Your Grave (Day of the Woman) (1978),0077713,25239,"Horror,Thriller",en,25.954,1978-11-02,5.9,444,Horror,Thriller,None,None,None,1978,11,2,2.625,1.1086778913041726,4
5893,"Last Seduction, The (1994)",0110308,25284,"Thriller,Crime,Romance,Drama",en,8.086,1994-05-26,6.8,261,Thriller,Crime,Romance,Drama,None,1994,5,26,3.25,1.0606601717798212,2
5899,Zulu (1964),0058777,14433,"Action,Drama,History,War",en,9.673,1964-01-22,7.4,395,Action,Drama,History,War,None,1964,1,22,4.0,1.1547005383792515,4
5900,Analyze That (2002),0289848,9932,"Comedy,Crime",en,12.654,2002-12-06,5.8,998,Comedy,Crime,None,None,None,2002,12,6,2.5625,0.9038607667745545,8
5902,Adaptation (2002),0268126,2757,"Comedy,Crime,Drama",en,14.189,2002-12-06,7.4,1997,Comedy,Crime,Drama,None,None,2002,12,6,3.9456521739130435,0.8896207735731819,46
5903,Equilibrium (2002),0238380,7299,"Action,Science Fiction,Thriller",en,20.198,2002-12-06,7.0,3705,Action,Science Fiction,Thriller,None,None,2002,12,6,3.875,0.6830591244115406,44
5909,Visitor Q (Bizita Q) (2001),0290329,4241,"Comedy,Drama,Horror,Thriller",ja,10.131,2001-03-17,6.5,367,Comedy,Drama,Horror,Thriller,None,2001,3,17,3.3,1.7175564037317668,5
5915,Victory (a.k.a. Escape to Victory) (1981),0083284,17360,"Drama,War",en,9.093,1981-06-17,6.8,710,Drama,War,None,None,None,1981,6,17,4.75,0.3535533905932738,2
5929,"Party 2, The (Boum 2, La) (1982)",0083686,171,"Comedy,Romance,Drama",fr,8.604,1982-12-08,6.4,533,Comedy,Romance,Drama,None,None,1982,12,8,3.0,0.0,1
5941,Drumline (2002),0303933,13497,"Drama,Romance,Comedy,Music",en,37.042,2002-12-13,6.9,396,Drama,Romance,Comedy,Music,None,2002,12,13,2.9166666666666665,0.9174239296348591,6
5942,"Hot Chick, The (2002)",0302640,11852,"Comedy,Fantasy",en,46.491,2002-12-13,6.3,1620,Comedy,Fantasy,None,None,None,2002,12,13,2.8333333333333335,0.6831300510639732,6
5943,Maid in Manhattan (2002),0252076,7303,"Comedy,Drama,Romance",en,18.556,2002-12-13,6.1,1610,Comedy,Drama,Romance,None,None,2002,12,13,2.6052631578947367,1.1969747440993466,19
5944,Star Trek: Nemesis (2002),0253754,201,"Science Fiction,Action,Adventure,Thriller",en,16.97,2002-12-13,6.3,1120,Science Fiction,Action,Adventure,Thriller,None,2002,12,13,3.1052631578947367,0.8592462357015314,19
5945,About Schmidt (2002),0257360,2755,"Drama,Comedy",en,8.278,2002-12-12,6.8,981,Drama,Comedy,None,None,None,2002,12,12,3.173076923076923,1.1995191344226876,26
5952,"Lord of the Rings: The Two Towers, The (2002)",0167261,121,"Adventure,Fantasy,Action",en,162.716,2002-12-18,8.4,18370,Adventure,Fantasy,Action,None,None,2002,12,18,4.0212765957446805,0.8923767867346103,188
5954,25th Hour (2002),0307901,1429,"Crime,Drama",en,10.638,2002-12-19,7.4,1936,Crime,Drama,None,None,None,2002,12,19,3.840909090909091,0.5430593152809552,22
5955,Antwone Fisher (2002),0168786,13435,"Drama,Romance",en,6.305,2002-12-19,6.8,368,Drama,Romance,None,None,None,2002,12,19,3.5555555555555554,0.6346477588219923,9
5956,Gangs of New York (2002),0217505,3131,"Drama,History,Crime",en,20.277,2002-12-14,7.3,5552,Drama,History,Crime,None,None,2002,12,14,3.518181818181818,0.9858425441648995,55
5957,Two Weeks Notice (2002),0313737,2642,"Comedy,Romance",en,18.726,2002-12-19,6.4,1724,Comedy,Romance,None,None,None,2002,12,19,3.263157894736842,0.9032106474595006,19
5959,Narc (2002),0272207,11022,"Crime,Drama,Thriller,Mystery",en,11.257,2002-01-14,6.8,396,Crime,Drama,Thriller,Mystery,None,2002,1,14,3.2777777777777777,0.565194165260439,9
5961,Blue Steel (1990),0099160,9491,Thriller,en,8.584,1990-03-16,5.8,282,Thriller,None,None,None,None,1990,3,16,1.5,0.0,1
5962,Body of Evidence (1993),0106453,2149,"Drama,Thriller,Romance",en,11.014,1993-01-15,4.8,234,Drama,Thriller,Romance,None,None,1993,1,15,1.0,0.0,1
5963,"Children's Hour, The (1961)",0054743,20139,"Drama,Romance",en,9.287,1961-12-19,7.8,259,Drama,Romance,None,None,None,1961,12,19,3.5,0.0,2
5965,"Duellists, The (1977)",0075968,19067,"Drama,War",en,10.584,1977-08-31,7.3,393,Drama,War,None,None,None,1977,8,31,4.166666666666667,0.2886751345948129,3
5969,My Girl 2 (1994),0110613,11317,"Comedy,Family",en,22.112,1994-02-11,5.9,375,Comedy,Family,None,None,None,1994,2,11,2.5,0.0,1
5970,My Girl (1991),0102492,4032,"Comedy,Drama",en,32.833,1991-11-27,7.4,1697,Comedy,Drama,None,None,None,1991,11,27,3.2,0.7527726527090809,10
5971,My Neighbor Totoro (Tonari no Totoro) (1988),0096283,8392,"Fantasy,Animation,Family",ja,57.039,1988-04-16,8.1,6243,Fantasy,Animation,Family,None,None,1988,4,16,3.9594594594594597,0.9673731497260045,37
5974,"Thief of Bagdad, The (1940)",0033152,12232,"Action,Adventure,Family,Fantasy",en,7.836,1940-12-25,7.2,200,Action,Adventure,Family,Fantasy,None,1940,12,25,3.0,0.0,1
5980,Black Christmas (1974),0071222,16938,"Horror,Mystery,Thriller",en,15.379,1974-10-11,7.0,539,Horror,Mystery,Thriller,None,None,1974,10,11,3.5,0.7071067811865476,2
5989,Catch Me If You Can (2002),0264464,640,"Drama,Crime",en,45.878,2002-12-25,8.0,12740,Drama,Crime,None,None,None,2002,12,25,3.9217391304347826,0.7597070775179184,115
5990,Pinocchio (2002),0255477,10599,"Comedy,Family,Fantasy",it,10.347,2002-10-11,5.9,677,Comedy,Family,Fantasy,None,None,2002,10,11,3.5,0.0,1
5991,Chicago (2002),0299658,1574,"Comedy,Crime,Drama",en,13.025,2002-12-10,7.1,2162,Comedy,Crime,Drama,None,None,2002,12,10,3.7244897959183674,0.918905737876329,49
5992,"Hours, The (2002)",0274558,590,Drama,en,15.501,2002-12-27,7.3,1371,Drama,None,None,None,None,2002,12,27,3.7,1.1148350294358096,15
5995,"Pianist, The (2002)",0253474,423,"Drama,War",en,40.571,2002-09-17,8.4,7374,Drama,War,None,None,None,2002,9,17,4.108695652173913,0.8226855986358935,46
6001,"King of Comedy, The (1983)",0085794,262,"Drama,Comedy",en,13.302,1983-02-18,7.8,1734,Drama,Comedy,None,None,None,1983,2,18,4.071428571428571,0.5345224838248488,7
6003,Confessions of a Dangerous Mind (2002),0290538,4912,"Comedy,Crime,Drama,Romance,Thriller",en,9.063,2002-12-31,6.7,929,Comedy,Crime,Drama,Romance,Thriller,2002,12,31,3.6,0.5070925528371099,15
6006,Just Married (2003),0305711,12090,"Comedy,Romance",en,15.362,2003-01-08,5.7,1124,Comedy,Romance,None,None,None,2003,1,8,2.75,1.3363062095621219,8
6012,"Guy Thing, A (2003)",0295289,9582,"Comedy,Romance",en,10.237,2003-01-17,6.0,279,Comedy,Romance,None,None,None,2003,1,17,2.5,0.5773502691896257,4
6013,Kangaroo Jack (2003),0257568,10628,"Family,Comedy,Adventure,Crime",en,26.173,2003-01-17,5.2,733,Family,Comedy,Adventure,Crime,None,2003,1,17,1.75,1.0606601717798212,2
6014,National Security (2003),0271668,11078,"Action,Comedy,Crime,Thriller",en,17.696,2003-01-17,5.9,791,Action,Comedy,Crime,Thriller,None,2003,1,17,2.5,1.0,5
6016,City of God (Cidade de Deus) (2002),0317248,598,"Drama,Crime",pt,35.565,2002-02-05,8.4,5886,Drama,Crime,None,None,None,2002,2,5,4.1466666666666665,0.7701058778265903,75
6021,"American Friend, The (Amerikanische Freund, Der) (1977)",0075675,11222,"Drama,Thriller",de,5.624,1977-06-24,7.2,250,Drama,Thriller,None,None,None,1977,6,24,5.0,0.0,1
6022,American Me (1992),0103671,13199,"Crime,Drama",en,17.612,1992-03-13,7.3,272,Crime,Drama,None,None,None,1992,3,13,2.5,1.5,3
6023,Band of Outsiders (Bande à part) (1964),0057869,8073,"Crime,Drama,Romance",fr,6.019,1964-08-05,7.6,420,Crime,Drama,Romance,None,None,1964,8,5,3.5,0.7071067811865476,2
6031,Imitation of Life (1959),0052918,34148,"Drama,Romance",en,6.984,1959-10-02,7.5,202,Drama,Romance,None,None,None,1959,10,2,3.5,0.7071067811865476,2
6039,"Woman in Red, The (1984)",0088414,5968,"Comedy,Romance",en,13.589,1984-08-15,6.2,395,Comedy,Romance,None,None,None,1984,8,15,2.375,0.47871355387816905,4
6040,Darkness Falls (2003),0282209,10727,"Thriller,Horror",en,16.421,2003-01-24,5.5,461,Thriller,Horror,None,None,None,2003,1,24,2.125,0.6291528696058958,4
6041,Amen. (2002),0280653,9045,"Drama,History",fr,8.186,2002-02-13,7.0,261,Drama,History,None,None,None,2002,2,13,3.8333333333333335,0.2886751345948129,3
6057,Biker Boyz (2003),0326769,12253,"Action,Drama",en,14.873,2003-01-31,6.1,273,Action,Drama,None,None,None,2003,1,31,2.0,0.0,1
6058,Final Destination 2 (2003),0309593,9358,"Horror,Mystery",en,72.522,2003-01-31,6.2,3248,Horror,Mystery,None,None,None,2003,1,31,3.05,0.5502524673073059,10
6059,"Recruit, The (2003)",0292506,1647,"Action,Thriller",en,10.463,2003-01-31,6.3,1423,Action,Thriller,None,None,None,2003,1,31,3.3529411764705883,0.8797141915551492,17
6063,May (2002),0303361,10894,"Horror,Drama,Comedy",en,7.034,2003-06-03,6.5,460,Horror,Drama,Comedy,None,None,2003,6,3,3.3333333333333335,0.7637626158259734,3
6078,Firefox (1982),0083943,10724,"Science Fiction,Action,Adventure,Thriller",en,11.752,1982-06-13,6.0,413,Science Fiction,Action,Adventure,Thriller,None,1982,6,13,2.75,1.0606601717798212,2
6093,"Last Unicorn, The (1982)",0084237,10150,"Fantasy,Animation,Family,Adventure",en,14.125,1982-11-19,7.2,372,Fantasy,Animation,Family,Adventure,None,1982,11,19,3.375,1.3149778198382918,4
6100,"Midsummer Night's Sex Comedy, A (1982)",0084329,8288,"Comedy,Romance",en,10.512,1982-07-16,6.5,315,Comedy,Romance,None,None,None,1982,7,16,4.0,0.0,3
6101,Missing (1982),0084335,15600,"Drama,Mystery,Thriller",en,9.734,1982-02-12,7.3,281,Drama,Mystery,Thriller,None,None,1982,2,12,4.0,0.0,1
6119,Santa Claus Is a Stinker (Le Père Noël est une ordure) (1982),0084555,14645,Comedy,fr,6.975,1982-08-25,7.4,801,Comedy,None,None,None,None,1982,8,25,4.0,0.0,1
6140,Tenebre (1982),0084777,29702,"Horror,Mystery,Thriller",it,12.603,1982-10-28,6.8,436,Horror,Mystery,Thriller,None,None,1982,10,28,2.25,2.4748737341529163,2
6155,How to Lose a Guy in 10 Days (2003),0251127,9919,"Comedy,Romance",en,23.987,2003-02-07,6.7,3098,Comedy,Romance,None,None,None,2003,2,7,3.2758620689655173,1.0655833990333963,29
6156,Shanghai Knights (2003),0300471,6038,"Action,Adventure,Comedy,Western",en,18.663,2003-02-06,6.1,1889,Action,Adventure,Comedy,Western,None,2003,2,6,3.210526315789474,0.7324955341859356,19
6157,Daredevil (2003),0287978,9480,"Fantasy,Action",en,50.101,2003-02-14,5.2,4285,Fantasy,Action,None,None,None,2003,2,14,2.5,0.861356769214109,32
6158,"Jungle Book 2, The (2003)",0283426,14873,"Family,Animation,Adventure",en,18.939,2003-02-07,5.9,970,Family,Animation,Adventure,None,None,2003,2,7,3.0,0.0,1
6162,Gerry (2002),0302674,1956,"Mystery,Drama,Adventure",en,6.959,2002-09-20,6.2,226,Mystery,Drama,Adventure,None,None,2002,9,20,3.1666666666666665,0.5773502691896258,3
6166,Dennis the Menace (1993),0106701,12139,"Family,Comedy",en,23.044,1993-06-23,5.8,1195,Family,Comedy,None,None,None,1993,6,23,1.8125,0.9234059624177068,8
6170,"Black Stallion, The (1979)",0078872,17264,"Family,Adventure",en,10.948,1979-10-13,7.1,233,Family,Adventure,None,None,None,1979,10,13,3.5,0.5,3
6183,Pillow Talk (1959),0053172,4952,"Comedy,Romance",en,6.256,1959-10-07,7.2,200,Comedy,Romance,None,None,None,1959,10,7,3.8333333333333335,0.7637626158259733,3
6184,"Man Who Fell to Earth, The (1976)",0074851,991,"Drama,Science Fiction",en,7.647,1976-03-18,6.5,394,Drama,Science Fiction,None,None,None,1976,3,18,4.25,0.8660254037844386,4
6185,Dark Blue (2003),0279331,4911,"Crime,Drama,Thriller",en,9.391,2002-12-14,6.2,236,Crime,Drama,Thriller,None,None,2002,12,14,3.0,0.5,3
6187,"Life of David Gale, The (2003)",0289992,11615,"Drama,Thriller,Crime",en,12.925,2003-02-21,7.4,1644,Drama,Thriller,Crime,None,None,2003,2,21,3.8125,0.7039429765866795,8
6188,Old School (2003),0302886,11635,Comedy,en,14.471,2003-02-21,6.6,1431,Comedy,None,None,None,None,2003,2,21,3.5128205128205128,1.009736674161684,39
6196,Cradle 2 the Grave (2003),0306685,10623,"Action,Crime,Drama",en,19.54,2003-02-28,6.1,726,Action,Crime,Drama,None,None,2003,2,28,3.5,0.5,3
6197,Spider (2002),0278731,9613,"Drama,Mystery,Thriller",en,10.6,2002-11-06,6.6,588,Drama,Mystery,Thriller,None,None,2002,11,6,3.3333333333333335,0.2886751345948129,3
6212,Bringing Down the House (2003),0305669,10678,Comedy,en,12.286,2003-03-07,6.0,596,Comedy,None,None,None,None,2003,3,7,1.9166666666666667,0.6645800679125629,6
6213,Tears of the Sun (2003),0314353,9567,"War,Action,Drama",en,43.254,2003-03-07,6.8,1798,War,Action,Drama,None,None,2003,3,7,2.642857142857143,1.2149857925879117,7
6214,Irreversible (Irréversible) (2002),0290673,979,"Drama,Thriller,Crime,Mystery",fr,32.829,2002-05-22,7.3,2175,Drama,Thriller,Crime,Mystery,None,2002,5,22,3.888888888888889,0.4859126579037749,9
6218,Bend It Like Beckham (2002),0286499,455,"Comedy,Drama,Romance",en,10.643,2002-04-11,6.3,1599,Comedy,Drama,Romance,None,None,2002,4,11,3.3,1.0609623111312794,40
6219,"Hunted, The (2003)",0269347,10632,"Drama,Action,Thriller,Crime",en,13.176,2003-03-11,6.1,592,Drama,Action,Thriller,Crime,None,2003,3,11,3.0,0.0,3
6220,Willard (2003),0310357,10929,"Horror,Drama,Thriller",en,7.63,2003-03-14,6.1,250,Horror,Drama,Thriller,None,None,2003,3,14,2.5,1.2909944487358054,4
6222,Prozac Nation (2001),0236640,16229,"Drama,Romance",en,8.505,2001-09-08,6.4,234,Drama,Romance,None,None,None,2001,9,8,3.0,0.0,1
6223,Spun (2001),0283003,12079,"Comedy,Crime,Drama",en,10.065,2002-06-01,6.5,352,Comedy,Crime,Drama,None,None,2002,6,1,3.25,1.0606601717798212,2
6238,Green Card (1990),0099699,12157,"Comedy,Drama,Romance",en,9.31,1990-12-23,6.1,390,Comedy,Drama,Romance,None,None,1990,12,23,2.8333333333333335,1.224744871391589,9
6239,Journey to the Center of the Earth (1959),0052948,11571,"Adventure,Fantasy,Family",en,23.839,1959-12-15,7.0,348,Adventure,Fantasy,Family,None,None,1959,12,15,2.75,0.3535533905932738,2
6242,Ringu (Ring) (1998),0178868,2671,"Horror,Thriller",ja,14.817,1998-01-30,7.1,1045,Horror,Thriller,None,None,None,1998,1,30,3.4545454545454546,0.7229988054812212,11
6249,Boat Trip (2003),0285462,9557,Comedy,en,17.256,2002-10-01,5.3,523,Comedy,None,None,None,None,2002,10,1,2.375,0.75,4
6250,Dreamcatcher (2003),0285531,6171,"Drama,Horror,Science Fiction,Thriller",en,28.971,2003-03-21,5.5,1457,Drama,Horror,Science Fiction,Thriller,None,2003,3,21,2.642857142857143,1.0690449676496976,7
6251,Piglet's Big Movie (2003),0323642,13691,"Animation,Family",en,15.826,2003-03-16,6.8,284,Animation,Family,None,None,None,2003,3,16,2.0,0.0,1
6252,View from the Top (2003),0264150,11523,"Comedy,Romance",en,13.404,2003-03-21,5.6,471,Comedy,Romance,None,None,None,2003,3,21,2.375,0.6291528696058959,4
6254,"Awful Truth, The (1937)",0028597,14675,"Comedy,Drama,Romance",en,6.958,1937-10-20,7.3,210,Comedy,Drama,Romance,None,None,1937,10,20,4.75,0.3535533905932738,2
6263,Basic (2003),0264395,10782,"Action,Drama,Mystery,Thriller,Crime",en,10.035,2003-04-18,6.5,836,Action,Drama,Mystery,Thriller,Crime,2003,4,18,3.75,0.3535533905932738,2
6264,"Core, The (2003)",0298814,9341,"Action,Thriller,Adventure,Science Fiction",en,20.457,2003-03-28,5.7,1433,Action,Thriller,Adventure,Science Fiction,None,2003,3,28,2.375,1.2464234547582247,8
6265,Head of State (2003),0325537,9776,Comedy,en,9.659,2003-03-28,5.5,225,Comedy,None,None,None,None,2003,3,28,2.25,1.7677669529663689,2
6266,What a Girl Wants (2003),0286788,10735,"Comedy,Romance,Drama,Family",en,18.713,2003-03-27,6.2,1398,Comedy,Romance,Drama,Family,None,2003,3,27,3.0625,0.6232117273791123,8
6270,Akira Kurosawa's Dreams (Dreams) (1990),0100998,12516,"Fantasy,Drama",ja,7.586,1990-05-11,7.7,325,Fantasy,Drama,None,None,None,1990,5,11,4.333333333333333,0.7637626158259733,3
6271,Day for Night (La Nuit Américaine) (1973),0070460,1675,"Comedy,Drama",fr,6.809,1973-05-24,7.9,480,Comedy,Drama,None,None,None,1973,5,24,2.0,0.0,1
6273,In a Lonely Place (1950),0042593,17057,"Thriller,Mystery,Drama,Romance",en,8.115,1950-05-17,7.6,415,Thriller,Mystery,Drama,Romance,None,1950,5,17,3.5,0.0,1
6280,"Man Apart, A (2003)",0266465,8409,"Action,Drama",en,16.423,2003-04-04,6.1,716,Action,Drama,None,None,None,2003,4,4,2.25,0.3535533905932738,2
6281,Phone Booth (2002),0183649,1817,"Crime,Mystery,Thriller",en,20.733,2003-04-04,6.8,3022,Crime,Mystery,Thriller,None,None,2003,4,4,3.140625,0.8350620510071439,32
6283,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira) (2001),0275277,11299,"Action,Animation,Science Fiction",ja,15.926,2001-09-01,7.7,623,Action,Animation,Science Fiction,None,None,2001,9,1,3.9,0.736277979541623,20
6286,"Man Without a Past, The (Mies vailla menneisyyttä) (2002)",0311519,7294,"Romance,Comedy,Drama",fi,6.424,2002-03-01,7.4,226,Romance,Comedy,Drama,None,None,2002,3,1,3.875,0.24999999999999997,4
6287,Anger Management (2003),0305224,9506,Comedy,en,21.57,2003-04-11,6.1,2554,Comedy,None,None,None,None,2003,4,11,3.0588235294117645,1.0057765421617884,34
6290,House of 1000 Corpses (2003),0251736,2662,Horror,en,17.864,2003-04-11,6.2,1249,Horror,None,None,None,None,2003,4,11,2.7142857142857144,1.1126972805283735,7
6291,Lilya 4-Ever (Lilja 4-ever) (2002),0300140,12093,"Crime,Drama",sv,9.33,2002-08-23,7.6,413,Crime,Drama,None,None,None,2002,8,23,3.5,0.5,3
6294,Bulletproof Monk (2003),0245803,11817,"Action,Comedy,Fantasy",en,15.335,2003-03-28,5.5,738,Action,Comedy,Fantasy,None,None,2003,3,28,2.409090909090909,1.0681334611878288,11
6297,Holes (2003),0311289,8326,"Adventure,Family,Drama,Comedy",en,16.39,2003-04-18,6.8,1088,Adventure,Family,Drama,Comedy,None,2003,4,18,3.425,0.6340139463848774,20
6298,Malibu's Most Wanted (2003),0328099,13411,"Comedy,Crime",en,7.961,2003-04-10,5.1,205,Comedy,Crime,None,None,None,2003,4,10,2.6666666666666665,0.5773502691896258,3
6301,Straw Dogs (1971),0067800,994,"Crime,Drama,Thriller",en,18.07,1971-12-23,7.2,716,Crime,Drama,Thriller,None,None,1971,12,23,4.0,0.3535533905932738,5
6303,"Andromeda Strain, The (1971)",0066769,10514,"Science Fiction,Thriller",en,10.717,1971-03-12,7.0,514,Science Fiction,Thriller,None,None,None,1971,3,12,3.625,0.6943650748294137,8
6305,Fahrenheit 451 (1966),0060390,1714,"Drama,Science Fiction",en,7.762,1966-09-07,7.2,745,Drama,Science Fiction,None,None,None,1966,9,7,3.6,0.7745966692414834,10
6322,Confidence (2003),0310910,10743,"Action,Comedy,Thriller,Crime,Mystery",en,8.072,2003-04-25,6.3,342,Action,Comedy,Thriller,Crime,Mystery,2003,4,25,2.8333333333333335,1.3291601358251257,6
6323,Identity (2003),0309698,2832,"Mystery,Thriller",en,19.558,2003-04-25,7.2,3031,Mystery,Thriller,None,None,None,2003,4,25,3.6818181818181817,0.7950060578603361,22
6332,"Lizzie McGuire Movie, The (2003)",0306841,18736,"Family,Comedy",en,16.47,2003-05-02,6.3,1097,Family,Comedy,None,None,None,2003,5,2,3.0,1.0801234497346435,4
6333,X2: X-Men United (2003),0290334,36658,"Adventure,Action,Science Fiction",en,1.818,2003-04-27,7.0,8709,Adventure,Action,Science Fiction,None,None,2003,4,27,3.723684210526316,0.8808887059559238,76
6338,Daddy Day Care (2003),0317303,10708,"Comedy,Family",en,18.41,2003-05-09,5.9,1781,Comedy,Family,None,None,None,2003,5,9,2.3333333333333335,1.0327955589886444,6
6350,Laputa: Castle in the Sky (Tenkû no shiro Rapyuta) (1986),0092067,10515,"Adventure,Fantasy,Animation,Action,Family,Romance",ja,37.878,1986-08-02,8.0,3245,Adventure,Fantasy,Animation,Action,Family,1986,8,2,4.0625,0.7270024819047401,24
6365,"Matrix Reloaded, The (2003)",0234215,604,"Adventure,Action,Thriller,Science Fiction",en,35.167,2003-05-15,7.0,9166,Adventure,Action,Thriller,Science Fiction,None,2003,5,15,3.3541666666666665,1.0024093781502192,96
6367,Down with Love (2003),0309530,10720,"Comedy,Romance",en,9.477,2003-05-08,6.1,590,Comedy,Romance,None,None,None,2003,5,8,2.9,1.1498792207106894,10
6370,"Spanish Apartment, The (L'auberge espagnole) (2002)",0283900,1555,"Drama,Comedy,Romance",fr,11.122,2002-06-19,7.1,918,Drama,Comedy,Romance,None,None,2002,6,19,4.0,1.0,5
6371,Pokémon Heroes (2003),0347791,33875,"Animation,Adventure,Action,Fantasy",ja,33.724,2002-07-13,6.5,270,Animation,Adventure,Action,Fantasy,None,2002,7,13,0.5,0.0,1
6373,Bruce Almighty (2003),0315327,310,"Fantasy,Comedy",en,45.43,2003-05-23,6.7,9242,Fantasy,Comedy,None,None,None,2003,5,23,3.316901408450704,0.8072857372513258,71
6374,"In-Laws, The (2003)",0314786,5146,"Action,Comedy",en,9.075,2003-05-23,5.6,227,Action,Comedy,None,None,None,2003,5,23,2.1666666666666665,0.5773502691896258,3
6377,Finding Nemo (2003),0266543,12,"Animation,Family",en,128.733,2003-05-30,7.8,16604,Animation,Family,None,None,None,2003,5,30,3.9609929078014185,0.7747601517931108,141
6378,"Italian Job, The (2003)",0317740,9654,"Action,Crime",en,27.385,2003-05-30,6.8,4633,Action,Crime,None,None,None,2003,5,30,3.6186440677966103,0.721223714938759,59
